#local_exp_id,local_exp_dir,json_file_path,data_request,reference_date,start_year,end_year,ACCESS_version,cmip_exp_id
#
## CM2
#
# CMIP
SSP-245-mog-06,/g/data/p66/cm2704/archive/SSP-245-mog-06/history,input_files/json/SSP-245-mog-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r6
SSP-245-mog-07,/g/data/p66/cm2704/archive/SSP-245-mog-07/history,input_files/json/SSP-245-mog-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r7
SSP-245-mog-08,/g/data/p66/cm2704/archive/SSP-245-mog-08/history,input_files/json/SSP-245-mog-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r8
SSP-245-mog-09,/g/data/p66/cm2704/archive/SSP-245-mog-09/history,input_files/json/SSP-245-mog-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r9
SSP-245-mog-10,/g/data/p66/cm2704/archive/SSP-245-mog-10/history,input_files/json/SSP-245-mog-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r10
SSP-245-fos-01,/g/data/p66/cm2704/archive/SSP-245-fos-01/history,input_files/json/SSP-245-fos-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r1
SSP-245-fos-02,/g/data/p66/cm2704/archive/SSP-245-fos-02/history,input_files/json/SSP-245-fos-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r2
SSP-245-fos-03,/g/data/p66/cm2704/archive/SSP-245-fos-03/history,input_files/json/SSP-245-fos-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r3
SSP-245-fos-04,/g/data/p66/cm2704/archive/SSP-245-fos-04/history,input_files/json/SSP-245-fos-04.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r4
SSP-245-fos-05,/g/data/p66/cm2704/archive/SSP-245-fos-05/history,input_files/json/SSP-245-fos-05.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r5
SSP-245-fos-06,/g/data/p66/cm2704/archive/SSP-245-fos-06/history,input_files/json/SSP-245-fos-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r6
SSP-245-fos-07,/g/data/p66/cm2704/archive/SSP-245-fos-07/history,input_files/json/SSP-245-fos-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r7
SSP-245-fos-08,/g/data/p66/cm2704/archive/SSP-245-fos-08/history,input_files/json/SSP-245-fos-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r8
SSP-245-fos-09,/g/data/p66/cm2704/archive/SSP-245-fos-09/history,input_files/json/SSP-245-fos-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r9
SSP-245-fos-10,/g/data/p66/cm2704/archive/SSP-245-fos-10/history,input_files/json/SSP-245-fos-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r10
#
## NON-CMIP6
#
# CNP-1pct-variations
PI-CN-02,/g/data/p66/cm2704/archive/PI-CN-02/history,input_files/json/PI-CN-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_piControl_1_2.csv,101,101,250,ESM,piControl-CN
PI-1pct-CN-01,/g/data/p66/cm2704/archive/PI-1pct-CN-01/history,input_files/json/PI-1pct-CN-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2_1_2.csv,101,101,250,ESM,1pctCO2-CN
PI-1pbgc-CN-01,/g/data/p66/cm2704/archive/PI-1pbgc-CN-01/history,input_files/json/PI-1pbgc-CN-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-bgc_1_2.csv,101,101,250,ESM,1pctCO2-bgc-CN
PI-1prad-CN-01,/g/data/p66/cm2704/archive/PI-1prad-CN-01/history,input_files/json/PI-1prad-CN-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-rad_2_2.csv,101,101,250,ESM,1pctCO2-rad-CN
PI-C-02,/g/data/p66/cm2704/archive/PI-C-02/history,input_files/json/PI-C-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_piControl_1_2.csv,101,101,250,ESM,piControl-C-only
PI-1pct-C-01,/g/data/p66/cm2704/archive/PI-1pct-C-01/history,input_files/json/PI-1pct-C-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2_1_2.csv,101,101,250,ESM,1pctCO2-C-only
PI-1pbgc-C-01,/g/data/p66/cm2704/archive/PI-1pbgc-C-01/history,input_files/json/PI-1pbgc-C-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-bgc_1_2.csv,101,101,250,ESM,1pctCO2-bgc-C-only
PI-1prad-C-01,/g/data/p66/cm2704/archive/PI-1prad-C-01/history,input_files/json/PI-1prad-C-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-rad_2_2.csv,101,101,250,ESM,1pctCO2-rad-C-only
